%time,field.steer,field.throttle,field.brake,field.handbrake,field.clutch,field.manual_gear,field.automatic_gear
271036000000,-0.00019885599613189697,0.6231248378753662,0.0,0.0,0.0,0,4
271128000000,-0.10812576115131378,0.5283408164978027,0.0,0.0,0.0,0,4
271220000000,-0.13530533015727997,0.4304262101650238,0.0,0.0,0.0,0,4
271320000000,-0.12681761384010315,0.34278666973114014,0.0,0.0,0.0,0,4
271444000000,-0.08147059381008148,0.28258761763572693,0.0,0.0,0.0,0,4
271536000000,-0.07548355311155319,0.11825072765350342,0.0,0.0,0.0,0,4
271628000000,-0.07927316427230835,0.0,0.045891523361206055,0.0,0.0,0,4
271728000000,-0.06875617802143097,0.0,0.1302957385778427,0.0,0.0,0,4
271852000000,-0.038884684443473816,0.0,0.16478732228279114,0.0,0.0,0,4
271976000000,-0.021928932517766953,0.0,0.21910281479358673,0.0,0.0,0,4
272004000000,-0.01004091091454029,0.0,0.2668324410915375,0.0,0.0,0,4
272104000000,-0.000824950635433197,0.0,0.2850360870361328,0.0,0.0,0,4
272228000000,0.010392572730779648,0.0,0.32686084508895874,0.0,0.0,0,4
272288000000,0.016166476532816887,0.0,0.2825913727283478,0.0,0.0,0,4
272320000000,0.021047405898571014,0.0,0.3307640552520752,0.0,0.0,0,4
272412000000,0.02041863463819027,0.0,0.33321434259414673,0.0,0.0,0,4
272512000000,0.02958478033542633,0.0,0.2788374125957489,0.0,0.0,0,4
272612000000,0.04372735321521759,0.0,0.23985075950622559,0.0,0.0,0,4
272732000000,0.03908943757414818,0.0,0.2161218374967575,0.0,0.0,0,4
272856000000,0.0485796183347702,0.0,0.18942014873027802,0.0,0.0,0,4
272912000000,0.05504889786243439,0.0,0.17572908103466034,0.0,0.0,0,4
273004000000,0.058970704674720764,0.0,0.1738944947719574,0.0,0.0,0,4
273132000000,0.05843623727560043,0.0,0.19081975519657135,0.0,0.0,0,4
273232000000,0.057663001120090485,0.0,0.22284992039203644,0.0,0.0,0,4
273356000000,0.060371775180101395,0.0,0.25668370723724365,0.0,0.0,0,4
273416000000,0.06094992160797119,0.0,0.25608769059181213,0.0,0.0,0,4
273540000000,0.06637835502624512,0.0,0.302243709564209,0.0,0.0,0,4
273632000000,0.0672774389386177,0.0,0.2861883342266083,0.0,0.0,0,4
273732000000,0.05635294318199158,0.0,0.31698426604270935,0.0,0.0,0,4
273856000000,0.060515422374010086,0.0,0.2895476520061493,0.0,0.0,0,4
273948000000,0.06227656081318855,0.0,0.29615792632102966,0.0,0.0,0,4
274044000000,0.07073061168193817,0.0,0.28421756625175476,0.0,0.0,0,4
274144000000,-0.0,0.0,0.5,0.0,0.0,0,4
274200000000,-0.0,0.0,0.5,0.0,0.0,0,4
274268000000,-0.0,0.0,0.5,0.0,0.0,0,4
274328000000,-0.0,0.0,0.5,0.0,0.0,0,4
274392000000,-0.0,0.0,0.5,0.0,0.0,0,4
274420000000,-0.0,0.0,0.5,0.0,0.0,0,4
274452000000,-0.0,0.0,0.5,0.0,0.0,0,4
274520000000,-0.0,0.0,0.5,0.0,0.0,0,4
274556000000,-0.0,0.0,0.5,0.0,0.0,0,4
274572000000,-0.0,0.0,0.5,0.0,0.0,0,4
274612000000,-0.0,0.0,0.5,0.0,0.0,0,4
274640000000,-0.0,0.0,0.5,0.0,0.0,0,2
276160000000,0.06288658082485199,0.2666666805744171,0.0,0.0,0.0,0,2
276284000000,-0.07044675946235657,0.5177440047264099,0.0,0.0,0.0,0,2
276344000000,-0.0328279510140419,0.7705696821212769,0.0,0.0,0.0,0,2
276436000000,-0.15444259345531464,0.9917209148406982,0.0,0.0,0.0,0,2
276536000000,-0.28682613372802734,0.9995948672294617,0.0,0.0,0.0,0,2
276560000000,-0.40302470326423645,0.9846407175064087,0.0,0.0,0.0,0,2
276692000000,-0.4653429090976715,0.9863082766532898,0.0,0.0,0.0,0,2
276752000000,-0.5256595611572266,0.9034601449966431,0.0,0.0,0.0,0,2
276848000000,-0.516518771648407,0.9756006002426147,0.0,0.0,0.0,0,2
276980000000,-0.5230672359466553,0.9530021548271179,0.0,0.0,0.0,0,2
277004000000,-0.5582332611083984,0.9409038424491882,0.0,0.0,0.0,0,2
277104000000,-0.6231710314750671,0.9560574293136597,0.0,0.0,0.0,0,2
277200000000,-0.6116798520088196,0.9895362257957458,0.0,0.0,0.0,0,2
277292000000,-0.5890076160430908,0.9593684077262878,0.0,0.0,0.0,0,2
277388000000,-0.647218644618988,0.954504132270813,0.0,0.0,0.0,0,2
277416000000,-0.6841748952865601,0.9701191782951355,0.0,0.0,0.0,0,2
277516000000,-0.7010673880577087,0.9721242785453796,0.0,0.0,0.0,0,2
277640000000,-0.7041457891464233,0.9596375823020935,0.0,0.0,0.0,0,2
277700000000,-0.736823558807373,0.9505512118339539,0.0,0.0,0.0,0,2
277792000000,-0.6866121888160706,0.9628204107284546,0.0,0.0,0.0,0,2
277824000000,-0.6746892333030701,0.9886893033981323,0.0,0.0,0.0,0,2
277916000000,-0.7120848894119263,0.9895734786987305,0.0,0.0,0.0,0,2
278016000000,-0.6811435222625732,0.9786248207092285,0.0,0.0,0.0,0,2
278116000000,-0.6578447222709656,0.9856815934181213,0.0,0.0,0.0,0,2
278200000000,-0.7330198287963867,0.9915930032730103,0.0,0.0,0.0,0,2
278324000000,-0.7936657071113586,0.9902610182762146,0.0,0.0,0.0,0,2
278424000000,-0.7341737151145935,0.9815685749053955,0.0,0.0,0.0,0,2
278548000000,-0.6508293151855469,0.9754889011383057,0.0,0.0,0.0,0,2
278608000000,-0.586105227470398,0.9769073724746704,0.0,0.0,0.0,0,2
278700000000,-0.6866787672042847,0.9657813310623169,0.0,0.0,0.0,0,2
278832000000,-0.6737168431282043,0.9958124756813049,0.0,0.0,0.0,0,2
278944000000,-0.6297375559806824,0.9877450466156006,0.0,0.0,0.0,0,2
279020000000,-0.7016969919204712,0.9647539258003235,0.0,0.0,0.0,0,2
279112000000,-0.607602059841156,0.9789660573005676,0.0,0.0,0.0,0,2
279244000000,-0.6552017331123352,0.9726770520210266,0.0,0.0,0.0,0,2
279312000000,-0.5219515562057495,0.9948216080665588,0.0,0.0,0.0,0,2
279428000000,-0.4658185541629791,0.7297543287277222,0.0,0.0,0.0,0,2
279520000000,-0.33329150080680847,0.9844946265220642,0.0,0.0,0.0,0,2
279620000000,-0.1999582052230835,1.0000001192092896,0.0,0.0,0.0,0,2
279744000000,-0.06664922833442688,0.866215705871582,0.0,0.0,0.0,0,2
279812000000,0.06668218225240707,0.9999991059303284,0.0,0.0,0.0,0,2
279928000000,0.19888150691986084,0.993284285068512,0.0,0.0,0.0,0,2
280020000000,0.32408174872398376,0.9208457469940186,0.0,0.0,0.0,0,2
280156000000,0.45741507411003113,0.9999999403953552,0.0,0.0,0.0,0,2
280220000000,0.5779877305030823,0.8810867667198181,0.0,0.0,0.0,0,2
280332000000,0.6668713092803955,0.9999920129776001,0.0,0.0,0.0,0,2
280424000000,0.56243896484375,0.9898222088813782,0.0,0.0,0.0,0,2
280524000000,0.4291236102581024,0.9902856945991516,0.0,0.0,0.0,0,2
280652000000,0.2962389886379242,0.8897387385368347,0.0,0.0,0.0,0,2
280716000000,0.40140974521636963,0.9996504783630371,0.0,0.0,0.0,0,2
280804000000,0.5347392559051514,0.9999999403953552,0.0,0.0,0.0,0,2
280904000000,0.6680725812911987,0.7333332896232605,0.0,0.0,0.0,0,2
281060000000,0.5614120960235596,0.9969782829284668,0.0,0.0,0.0,0,2
281132000000,-0.0,0.0,0.5,0.0,0.0,0,2
281188000000,0.13333334028720856,0.2666666805744171,0.0,0.0,0.0,0,2
281244000000,0.23634937405586243,1.2658176729019033e-09,0.0,0.0,0.0,0,2
281336000000,0.36968234181404114,0.10142606496810913,0.0,0.0,0.0,0,2
281436000000,0.5029991865158081,0.1316332221031189,0.0,0.0,0.0,0,2
281596000000,-0.0,0.0,0.5,0.0,0.0,0,2
281656000000,0.13333332538604736,0.20504379272460938,0.0,0.0,0.0,0,2
281748000000,0.2666666507720947,0.10697294026613235,0.0,0.0,0.0,0,2
281848000000,0.37934061884880066,0.3351936340332031,0.0,0.0,0.0,0,2
281972000000,0.47209179401397705,0.5759528279304504,0.0,0.0,0.0,0,2
282068000000,0.4490150213241577,0.8425712585449219,0.0,0.0,0.0,0,2
282160000000,0.35534659028053284,0.7362414598464966,0.0,0.0,0.0,0,2
282260000000,0.22431528568267822,0.7311381697654724,0.0,0.0,0.0,0,2
282384000000,0.12596234679222107,0.7573714852333069,0.0,0.0,0.0,0,2
282512000000,-0.0,0.0,0.5,0.0,0.0,0,2
282568000000,-0.13333208858966827,0.2666666507720947,0.0,0.0,0.0,0,2
282696000000,-0.008517332375049591,0.5333301424980164,0.0,0.0,0.0,0,2
282796000000,-0.13516423106193542,0.7962899208068848,0.0,0.0,0.0,0,2
282920000000,-0.2434491664171219,0.9963963627815247,0.0,0.0,0.0,0,2
282980000000,-0.15733882784843445,0.9677610993385315,0.0,0.0,0.0,0,2
283104000000,-0.11408109962940216,0.9695159792900085,0.0,0.0,0.0,0,2
283200000000,-0.06600731611251831,0.9442498087882996,0.0,0.0,0.0,0,2
283324000000,-0.08266308158636093,0.9045345187187195,0.0,0.0,0.0,0,2
283420000000,0.019306428730487823,0.8586376905441284,0.0,0.0,0.0,0,2
283540000000,-0.0,0.0,0.5,0.0,0.0,0,2
283576000000,-0.0,0.0,0.5,0.0,0.0,0,2
283608000000,-0.0,0.0,0.5,0.0,0.0,0,2
283676000000,-0.0,0.0,0.5,0.0,0.0,0,2
283704000000,-0.0,0.0,0.5,0.0,0.0,0,2
283736000000,-0.0,0.0,0.5,0.0,0.0,0,2
283768000000,-0.0,0.0,0.5,0.0,0.0,0,2
283836000000,-0.0,0.0,0.5,0.0,0.0,0,2
283860000000,-0.003927748650312424,0.2639348804950714,0.0,0.0,0.0,0,2
283988000000,0.003773558884859085,0.5145798325538635,0.0,0.0,0.0,0,2
284088000000,0.09953729063272476,0.712615966796875,0.0,0.0,0.0,0,2
284212000000,0.20616714656352997,0.8308192491531372,0.0,0.0,0.0,0,2
284308000000,0.30112046003341675,0.7312008142471313,0.0,0.0,0.0,0,2
284364000000,0.3894953727722168,0.5794576406478882,0.0,0.0,0.0,0,2
284488000000,0.4322846531867981,0.4136936664581299,0.0,0.0,0.0,0,2
284620000000,0.5219812393188477,0.24177180230617523,0.0,0.0,0.0,0,2
284716000000,0.6149823069572449,0.0773448571562767,0.0,0.0,0.0,0,2
284772000000,0.6972358226776123,0.0,0.07898958027362823,0.0,0.0,0,2
284872000000,0.8215635418891907,0.0,0.31856220960617065,0.0,0.0,0,2
285000000000,0.9512099623680115,0.0,0.569299578666687,0.0,0.0,0,2
285124000000,0.8178765773773193,0.0,0.3026579022407532,0.0,0.0,0,2
285184000000,0.8332228064537048,0.0653865784406662,0.0,0.0,0.0,0,4
285276000000,0.9088428616523743,0.0,0.1974216252565384,0.0,0.0,0,4
285376000000,0.7816303968429565,0.0,0.45953819155693054,0.0,0.0,0,4
285500000000,0.8890178799629211,0.6246614456176758,0.0,0.0,0.0,0,2
285624000000,0.8943996429443359,0.875255823135376,0.0,0.0,0.0,0,2
285684000000,0.9685880541801453,0.8468061089515686,0.0,0.0,0.0,0,2
285808000000,0.947333574295044,0.8967578411102295,0.0,0.0,0.0,0,2
285900000000,0.92255038022995,0.9003586769104004,0.0,0.0,0.0,0,2
286004000000,0.9211450219154358,0.9836750030517578,0.0,0.0,0.0,0,2
286128000000,0.9370129704475403,0.9076071977615356,0.0,0.0,0.0,0,2
286220000000,0.9376816153526306,0.9598309397697449,0.0,0.0,0.0,0,2
286316000000,0.9997919797897339,0.948885977268219,0.0,0.0,0.0,0,2
286416000000,0.9385750889778137,0.9982073307037354,0.0,0.0,0.0,0,2
286540000000,0.9183496236801147,0.968892514705658,0.0,0.0,0.0,0,2
286600000000,0.796533465385437,0.9898512959480286,0.0,0.0,0.0,0,2
286720000000,0.8965681791305542,0.8793264627456665,0.0,0.0,0.0,0,2
286816000000,0.763240396976471,0.9947971105575562,0.0,0.0,0.0,0,2
286932000000,0.8965662717819214,0.7281384468078613,0.0,0.0,0.0,0,2
287004000000,0.763619065284729,0.9946121573448181,0.0,0.0,0.0,0,2
287096000000,0.8969522714614868,0.9999998211860657,0.0,0.0,0.0,0,2
287196000000,0.7636189460754395,1.0,0.0,0.0,0.0,0,2
287320000000,0.6302856206893921,1.0,0.0,0.0,0.0,0,2
287448000000,0.49871107935905457,1.0,0.0,0.0,0.0,0,2
287476000000,0.3821922242641449,0.9999921321868896,0.0,0.0,0.0,0,2
287572000000,0.24891357123851776,0.9999685287475586,0.0,0.0,0.0,0,2
287696000000,0.11558026075363159,1.0,0.0,0.0,0.0,0,2
287756000000,0.24864917993545532,0.9967148900032043,0.0,0.0,0.0,0,2
287848000000,0.11541634798049927,0.9868478775024414,0.0,0.0,0.0,0,2
287948000000,0.24773956835269928,0.9997257590293884,0.0,0.0,0.0,0,2
288100000000,0.12470674514770508,0.7330601811408997,0.0,0.0,0.0,0,2
288132000000,-0.008372031152248383,0.6793461441993713,0.0,0.0,0.0,0,2
288224000000,0.07837516069412231,0.9437211751937866,0.0,0.0,0.0,0,2
288332000000,-0.05495817959308624,1.0,0.0,0.0,0.0,0,2
288420000000,0.07837516069412231,0.7333333492279053,0.0,0.0,0.0,0,2
288516000000,-0.05495817959308624,0.4676436185836792,0.0,0.0,0.0,0,2
288640000000,0.07617867738008499,0.7340993881225586,0.0,0.0,0.0,0,2
288736000000,-0.04310663044452667,0.984771728515625,0.0,0.0,0.0,0,2
288820000000,0.0902131125330925,0.9999890923500061,0.0,0.0,0.0,0,2
288916000000,0.22053119540214539,0.9985247254371643,0.0,0.0,0.0,0,2
289012000000,0.33416473865509033,0.9915701746940613,0.0,0.0,0.0,0,2
289140000000,0.4598791003227234,0.8984556198120117,0.0,0.0,0.0,0,2
289232000000,0.5503762364387512,0.999562680721283,0.0,0.0,0.0,0,2
289264000000,0.6007646322250366,0.999538242816925,0.0,0.0,0.0,0,2
289360000000,0.6338145136833191,0.9972500205039978,0.0,0.0,0.0,0,2
289448000000,0.5528060793876648,0.9875684380531311,0.0,0.0,0.0,0,2
289576000000,0.6719868779182434,0.9962362051010132,0.0,0.0,0.0,0,2
289700000000,0.7137529253959656,0.9951199889183044,0.0,0.0,0.0,0,2
289800000000,0.7481117248535156,0.8217954635620117,0.0,0.0,0.0,0,2
289860000000,0.6742572784423828,0.9947831034660339,0.0,0.0,0.0,0,2
289960000000,0.8067318201065063,0.990204393863678,0.0,0.0,0.0,0,2
290052000000,0.6926093697547913,0.9798329472541809,0.0,0.0,0.0,0,2
290176000000,0.6627736687660217,0.7462086081504822,0.0,0.0,0.0,0,2
290272000000,0.6924577951431274,0.7628889679908752,0.0,0.0,0.0,0,2
290368000000,0.5866209864616394,0.6073641180992126,0.0,0.0,0.0,0,2
290496000000,-0.0,0.0,0.5,0.0,0.0,0,2
290564000000,0.13333332538604736,0.2666666507720947,0.0,0.0,0.0,0,2
290680000000,0.2665325999259949,0.4894089102745056,0.0,0.0,0.0,0,2
290768000000,0.39884471893310547,0.5492421388626099,0.0,0.0,0.0,0,2
290868000000,0.5321736335754395,0.6442097425460815,0.0,0.0,0.0,0,2
290996000000,0.6650670170783997,0.8854690194129944,0.0,0.0,0.0,0,2
291088000000,0.7975608110427856,0.8964353203773499,0.0,0.0,0.0,0,2
291120000000,0.92509925365448,0.9119911193847656,0.0,0.0,0.0,0,2
291216000000,0.9996075630187988,0.9836210608482361,0.0,0.0,0.0,0,2
291308000000,0.9901845455169678,0.7388922572135925,0.0,0.0,0.0,0,2
291408000000,0.9855333566665649,0.5602514147758484,0.0,0.0,0.0,0,2
291500000000,0.9720592498779297,0.5266433358192444,0.0,0.0,0.0,0,2
291624000000,0.9940690994262695,0.46771833300590515,0.0,0.0,0.0,0,2
291716000000,0.9963245391845703,0.29497992992401123,0.0,0.0,0.0,0,2
291840000000,0.9473221898078918,0.1739419847726822,0.0,0.0,0.0,0,2
291940000000,0.9895843863487244,0.0,0.07320810109376907,0.0,0.0,0,2
292000000000,0.9963858127593994,0.0,0.19582240283489227,0.0,0.0,0,2
292100000000,0.9698646664619446,0.00552789680659771,0.0,0.0,0.0,0,2
292224000000,0.9819350838661194,0.22559645771980286,0.0,0.0,0.0,0,2
292352000000,0.9560621976852417,0.15332254767417908,0.0,0.0,0.0,0,2
292412000000,0.9245787262916565,0.0,0.020898863673210144,0.0,0.0,0,2
292504000000,0.9902486205101013,0.0,0.2635457515716553,0.0,0.0,0,2
292604000000,0.9732542634010315,0.0,0.29974114894866943,0.0,0.0,0,2
292740000000,0.9358997941017151,0.0,0.4414943754673004,0.0,0.0,0,2
292856000000,0.9941992163658142,0.0,0.26868271827697754,0.0,0.0,0,2
292916000000,0.9413244724273682,0.0,0.3148431181907654,0.0,0.0,0,2
293008000000,0.807991087436676,0.0,0.344839870929718,0.0,0.0,0,2
293108000000,0.7390525937080383,0.4528587758541107,0.0,0.0,0.0,0,4
293232000000,0.6109060049057007,0.4559331238269806,0.0,0.0,0.0,0,4
293360000000,0.561519205570221,0.2696952521800995,0.0,0.0,0.0,0,4
293416000000,-0.0,0.0,0.5,0.0,0.0,0,4
293484000000,-0.0,0.0,0.5,0.0,0.0,0,4
293512000000,-0.0,0.0,0.5,0.0,0.0,0,4
293608000000,0.027819305658340454,0.2304496318101883,0.0,0.0,0.0,0,4
293736000000,0.0038921600207686424,0.44518545269966125,0.0,0.0,0.0,0,4
293808000000,-0.012898523360490799,0.6261295676231384,0.0,0.0,0.0,0,4
293916000000,-0.051562752574682236,0.7528506517410278,0.0,0.0,0.0,0,4
294012000000,-0.12032579630613327,0.8913376331329346,0.0,0.0,0.0,0,4
294112000000,-0.19410480558872223,0.8221654295921326,0.0,0.0,0.0,0,4
294204000000,-0.29381656646728516,0.8113376498222351,0.0,0.0,0.0,0,4
294332000000,-0.39688968658447266,0.7839618921279907,0.0,0.0,0.0,0,4
294432000000,-0.41324523091316223,0.847167432308197,0.0,0.0,0.0,0,4
294460000000,-0.4842737317085266,0.7954838275909424,0.0,0.0,0.0,0,4
294560000000,-0.5438829064369202,0.9067153930664062,0.0,0.0,0.0,0,4
294688000000,-0.5547310709953308,0.9121935963630676,0.0,0.0,0.0,0,4
294744000000,-0.56601881980896,0.8730236887931824,0.0,0.0,0.0,0,4
294836000000,-0.5139836072921753,0.8345161080360413,0.0,0.0,0.0,0,4
294936000000,-0.49777084589004517,0.8203847408294678,0.0,0.0,0.0,0,4
295064000000,-0.4681301414966583,0.7839698195457458,0.0,0.0,0.0,0,4
295188000000,-0.3992268443107605,0.8783470392227173,0.0,0.0,0.0,0,4
295244000000,-0.3158382177352905,0.8527687788009644,0.0,0.0,0.0,0,4
295344000000,-0.27390551567077637,0.827377200126648,0.0,0.0,0.0,0,4
295472000000,-0.1740158051252365,0.7555740475654602,0.0,0.0,0.0,0,4
295600000000,-0.10105796903371811,0.7337143421173096,0.0,0.0,0.0,0,4
295660000000,-0.030101830139756203,0.701465904712677,0.0,0.0,0.0,0,4
295752000000,-0.031582124531269073,0.7353003025054932,0.0,0.0,0.0,0,4
295852000000,-0.05121462792158127,0.7179892659187317,0.0,0.0,0.0,0,4
295948000000,-0.01274173241108656,0.6652498245239258,0.0,0.0,0.0,0,4
296072000000,0.024557385593652725,0.6390332579612732,0.0,0.0,0.0,0,4
296164000000,0.12399929761886597,0.5344347357749939,0.0,0.0,0.0,0,4
296264000000,0.16423428058624268,0.5073443651199341,0.0,0.0,0.0,0,4
296388000000,0.1725035011768341,0.46089497208595276,0.0,0.0,0.0,0,4
296476000000,0.09231382608413696,0.40360933542251587,0.0,0.0,0.0,0,4
296568000000,0.11100735515356064,0.39266154170036316,0.0,0.0,0.0,0,4
296660000000,0.06522448360919952,0.3251912295818329,0.0,0.0,0.0,0,4
296760000000,0.011807238683104515,0.38043293356895447,0.0,0.0,0.0,0,4
296884000000,-0.052684325724840164,0.28781330585479736,0.0,0.0,0.0,0,4
297012000000,-0.02801741100847721,0.25639256834983826,0.0,0.0,0.0,0,4
297076000000,-0.04723881930112839,0.21657808125019073,0.0,0.0,0.0,0,4
297160000000,-0.03961510583758354,0.27253884077072144,0.0,0.0,0.0,0,4
297260000000,-0.07884751260280609,0.2505916357040405,0.0,0.0,0.0,0,4
297416000000,-0.07313107699155807,0.23571699857711792,0.0,0.0,0.0,0,4
297416000000,-0.08441509306430817,0.19679796695709229,0.0,0.0,0.0,0,4
297540000000,-0.08577872812747955,0.1534891426563263,0.0,0.0,0.0,0,4
297664000000,-0.1141674816608429,0.20682570338249207,0.0,0.0,0.0,0,4
297724000000,-0.10530756413936615,0.18066556751728058,0.0,0.0,0.0,0,4
297816000000,-0.07241655141115189,0.15312029421329498,0.0,0.0,0.0,0,4
297932000000,-0.04862186312675476,0.1406567096710205,0.0,0.0,0.0,0,4
298064000000,-0.01693755015730858,0.16211238503456116,0.0,0.0,0.0,0,4
298164000000,-0.02376856654882431,0.15529291331768036,0.0,0.0,0.0,0,4
298220000000,0.09630215167999268,0.15827473998069763,0.0,0.0,0.0,0,4
298344000000,0.22425676882266998,0.4234812259674072,0.0,0.0,0.0,0,4
298436000000,0.26683807373046875,0.5775488615036011,0.0,0.0,0.0,0,4
298568000000,0.400078147649765,0.7556003332138062,0.0,0.0,0.0,0,4
298628000000,0.42676758766174316,0.9991710782051086,0.0,0.0,0.0,0,4
298752000000,0.29428017139434814,0.9634504914283752,0.0,0.0,0.0,0,4
298880000000,0.17904983460903168,0.7760602831840515,0.0,0.0,0.0,0,4
298952000000,0.0650579109787941,0.6429815888404846,0.0,0.0,0.0,0,4
299068000000,-0.06818631291389465,0.3778741955757141,0.0,0.0,0.0,0,4
299188000000,-0.18458206951618195,0.5246930122375488,0.0,0.0,0.0,0,4
299216000000,-0.29222995042800903,0.5967544317245483,0.0,0.0,0.0,0,4
299324000000,-0.3577442765235901,0.3704455494880676,0.0,0.0,0.0,0,4
299440000000,-0.3812028169631958,0.12161141633987427,0.0,0.0,0.0,0,4
299496000000,-0.3018878698348999,0.0,0.1354425996541977,0.0,0.0,0,4
299620000000,-0.40119245648384094,0.0,0.3211250603199005,0.0,0.0,0,4
299712000000,-0.5166540741920471,0.0,0.4512891173362732,0.0,0.0,0,4
299812000000,-0.5870140194892883,0.0,0.5644546151161194,0.0,0.0,0,4
299936000000,-0.6515322923660278,0.0,0.40392789244651794,0.0,0.0,0,4
300064000000,-0.7340975403785706,0.0,0.2917048931121826,0.0,0.0,0,4
300124000000,-0.7958354353904724,0.0,0.24316222965717316,0.0,0.0,0,4
300212000000,-0.8127191066741943,0.0,0.36057066917419434,0.0,0.0,0,4
300336000000,-0.7376052141189575,0.0,0.23656654357910156,0.0,0.0,0,4
300464000000,-0.7942074537277222,0.0,0.10825136303901672,0.0,0.0,0,4
300492000000,-0.8586157560348511,0.00803394615650177,0.0,0.0,0.0,0,4
300592000000,-0.839572012424469,0.09187834709882736,0.0,0.0,0.0,0,4
300712000000,-0.8193257451057434,0.1380893886089325,0.0,0.0,0.0,0,4
300772000000,-0.7306016087532043,0.1407763808965683,0.0,0.0,0.0,0,4
300896000000,-0.6506365537643433,0.19006459414958954,0.0,0.0,0.0,0,4
300988000000,-0.5637801289558411,0.2222072184085846,0.0,0.0,0.0,0,4
301112000000,-0.5056809186935425,0.24510212242603302,0.0,0.0,0.0,0,4
301212000000,-0.4151020348072052,0.18860608339309692,0.0,0.0,0.0,0,4
301332000000,-0.3361348509788513,0.19612613320350647,0.0,0.0,0.0,0,4
301360000000,-0.2818780839443207,0.15314601361751556,0.0,0.0,0.0,0,4
301492000000,-0.25046929717063904,0.09076041728258133,0.0,0.0,0.0,0,4
301548000000,-0.20619933307170868,0.02208123914897442,0.0,0.0,0.0,0,4
301640000000,-0.1591387242078781,0.0,0.02650916762650013,0.0,0.0,0,4
301740000000,-0.13248533010482788,0.0,0.06569107621908188,0.0,0.0,0,4
301864000000,-0.08652494847774506,0.0,0.12843437492847443,0.0,0.0,0,4
301988000000,-0.03293104097247124,0.0,0.1928352564573288,0.0,0.0,0,4
302048000000,0.00990324467420578,0.0,0.2737376391887665,0.0,0.0,0,4
302168000000,0.046734005212783813,0.0,0.2763580083847046,0.0,0.0,0,4
302264000000,0.06596054881811142,0.0,0.30434074997901917,0.0,0.0,0,4
302388000000,0.10087914764881134,0.0,0.3520028293132782,0.0,0.0,0,4
302508000000,0.14677463471889496,0.0,0.36021339893341064,0.0,0.0,0,4
302604000000,0.1768164336681366,0.0,0.3648458421230316,0.0,0.0,0,4
302636000000,-0.0,0.0,0.5,0.0,0.0,0,4
302692000000,-0.0,0.0,0.5,0.0,0.0,0,4
302724000000,-0.0,0.0,0.5,0.0,0.0,0,4
302768000000,-0.0,0.0,0.5,0.0,0.0,0,4
302792000000,-0.0,0.0,0.5,0.0,0.0,0,4
302848000000,-0.0,0.0,0.5,0.0,0.0,0,4
302916000000,-0.0,0.0,0.5,0.0,0.0,0,4
302940000000,-0.0,0.0,0.5,0.0,0.0,0,4
302972000000,-0.0,0.0,0.5,0.0,0.0,0,4
303040000000,-0.0,0.0,0.5,0.0,0.0,0,4
303064000000,-0.0,0.0,0.5,0.0,0.0,0,4
303132000000,-0.0,0.0,0.5,0.0,0.0,0,4
303196000000,-0.0,0.0,0.5,0.0,0.0,0,4
303252000000,-0.0,0.0,0.5,0.0,0.0,0,4
303320000000,-0.0,0.0,0.5,0.0,0.0,0,4
303368000000,-0.0,0.0,0.5,0.0,0.0,0,4
303436000000,-0.0,0.0,0.5,0.0,0.0,0,2
